input,target,prediction,pred_length,valid,tanimoto
N[C@H](C(=O)O)CC#C,[NH3+]C(CC#C)C([O-])=O,CC([NH3+])C(C#C)C([O-])=O,25,True,0.41379310344827586
C[C@H](C(=O)O)N=CN,CC(NC=[NH2+])C([O-])=O,CC(N)C(=[NH2+])C([O-])=O,24,True,0.3333333333333333
C[C@H](C(=O)O)N=CN,CC([NH+]=CN)C([O-])=O,CC(N)C(=[NH2+])C([O-])=O,24,True,0.37037037037037035
CCCC(=O)C(=N)N,CCCC(=O)C(N)=N,CCC(C)(C)(N)=[NH2+])CCC([O-])=O,31,False,
CCNC(=O)C(=N)N,CCNC(=O)C(N)=N,NC(=N)C(C)C(=O)CN1,18,False,
CCOC(=O)C(=N)N,CCOC(=O)C(N)=N,NC(=N)C(=O)CC(CO)C(N)=O,23,True,0.28125
COCC(=O)C(=N)N,COCC(=O)C(N)=N,NC(=N)C(=O)CC(CO)C(N)=O,23,True,0.36666666666666664
NC(=N)C(=O)CCO,NC(=N)C(=O)CCO,NC(=N)C(=O)CC(CO)C(N)=O,23,True,0.4444444444444444
C[C@H](C(=O)O)CCN,CC(CC[NH3+])C([O-])=O,CCC(C)C([NH3+])C([O-])=O,24,True,0.39285714285714285
CCC[C@H](C(=O)O)N,CCCC([NH3+])C([O-])=O,CCC(C)C([NH3+])C([O-])=O,24,True,0.4444444444444444
C[C@@H](C(=O)O)NCC,CC[NH2+]C(C)C([O-])=O,CCC([NH3+])C(C)C([O-])=O,24,True,0.39285714285714285
NC=C.O=C=O.NC,C[NH2+]CC(N)C([O-])=O,C[NH2+]CC(CNC([O-])=O)C([O)=O,29,False,
CNC[C@H](C(=O)O)O,C[NH2+]CC(O)C([O-])=O,CC([NH3+])C(O)C([O-])=O,23,True,0.3333333333333333
COC[C@H](C(=O)O)N,COCC([NH3+])C([O-])=O,CC([NH3+])C(O)C([O-])=O,23,True,0.37037037037037035
OCC[C@@H](C(=O)O)N,[NH3+]C(CCO)C([O-])=O,CC([NH3+])C(O)C([O-])=O,23,True,0.34615384615384615
NCC[C@H](C(=O)O)O,[NH3+]CCC(O)C([O-])=O,CC([NH3+])C(O)C([O-])=O,23,True,0.34615384615384615
NC(=N)C(=O)C(=O)C,CC(=O)C(=O)C(N)=N,NC(=N)C(=O)C(C)(C)=O,20,False,
O=C(C(=N)N)C(=N)N,NC(=N)C(=O)C(N)=N,NC(=N)C(=O)C(N)C(N)=N,21,True,0.4
O=C(C(=O)N)C(=N)N,NC(=N)C(=O)C(N)=O,NC(=N)C(=O)C(N)(N)C(N)=O,24,True,0.36363636363636365
C[CH]C(=[NH2])N.O=C=O,CC(C(N)=[NH2+])C([O-])=O,CNC(=[NH2+])C([O-])=O,21,True,0.375
O[CH]C(=[NH2])N.O=C=O,NC(=[NH2+])C(O)C([O-])=O,NC(=[NH2+])C([O-])=O,20,True,0.47368421052631576
N[CH]C(=[NH2])N.O=C=O,NC(C(N)=[NH2+])C([O-])=O,NC(=[NH2+])C([O-])=O,20,True,0.47368421052631576
N[C@@H](C(=O)O)C(=O)N,NC(=O)C([NH3+])C([O-])=O,NC(=N)C(O)(C)(O)C([NH3+])C([O-])=O,34,False,
CC(C(=O)C(=N)N)C,CC(C)C(=O)C(N)=N,CC(C)(C)(C)(N)=OC(N)=N)C1,25,False,
C[C@H](C(=O)C(=N)N)O,CC(O)C(=O)C(N)=N,CC(N)C(=[NH2+])C([O-])=O,24,True,0.25925925925925924
CN(C(=O)C(=N)N)C,CN(C)C(=O)C(N)=N,CC(N)(C)(N)C(=O)C(N)=N)C(N),27,False,
N[C@@H](C(=O)O)C(C)C,CC(C)C([NH3+])C([O-])=O,CC(C)C([NH3+])C(C)C([O-])=O,27,True,0.5454545454545454
C[C@H](C(=O)O)N(C)C,CC([NH+](C)C)C([O-])=O,CC(C)C([NH3+])C(C)C([O-])=O,27,True,0.4782608695652174
C[C@@H](C(=O)O)[C@H](N)C,CC([NH3+])C(C)C([O-])=O,CC(C)C([NH3+])C([O-])=O,23,True,0.5238095238095238
C[C@H]([C@H](C(=O)O)N)N,CC([NH3+])C(N)C([O-])=O,CC(C)C([NH3+])C([O-])=O,23,True,0.4782608695652174
C[C@H]([C@H](C(=O)O)O)N,CC([NH3+])C(O)C([O-])=O,CC([NH3+])C(O)C([O-])=O,23,True,1.0
C[C@H]([C@H](C(=O)O)N)O,CC(O)C([NH3+])C([O-])=O,CC([NH3+])C(O)C([O-])=O,23,True,0.5454545454545454
C[C@]1(CCN1)C(=O)O,CC1(CC[NH2+]1)C([O-])=O,CC1(CC1)C([NH3+])C([O-])=O,26,True,0.3448275862068966
OC(=O)C1(C)CNC1,CC1(C[NH2+]C1)C([O-])=O,CC1(CC1)C([NH2+]C([O-])=O)C1,28,False,
OC(=O)C1(N)CCC1,[NH3+]C1(CCC1)C([O-])=O,CC1(CC1)C([NH2+]C([O-])=O)C1,28,False,
OC(=O)C1(N)CNC1,NC1(C[NH2+]C1)C([O-])=O,NC1(CN1)C([NH2+]C([O-])=O)C(O1)C#N,34,False,
OC(=O)C1(N)COC1,[NH3+]C1(COC1)C([O-])=O,NC1(C([NH3+])C1)C([O-])=OC(O)=O,31,False,
OC(=O)C1(O)CNC1,OC1(C[NH2+]C1)C([O-])=O,NC1(C([NH3+])C1)C([O-])=OC(O)=O,31,False,
C[C@H]1C[C@]1(N)C(=O)O,CC1CC1([NH3+])C([O-])=O,CC1CC1([NH3+])C([O-])=O,23,True,1.0
O[C@@H]1C[C@@]1(N)C(=O)O,[NH3+]C1(CC1O)C([O-])=O,[NH3+]C1(C1O)C([O-])=O,22,False,
N[C@]1(C[C@H]1N)C(=O)O,NC1(CC1[NH3+])C([O-])=O,CC1C(N1)C([NH3+])C([O-])=O,26,True,0.21212121212121213
N[C@H]1C[C@]1(O)C(=O)O,[NH3+]C1CC1(O)C([O-])=O,[NH3+]C1(CC1O)C([O-])=O,23,True,0.44
N[C]1C[C@@H]([N]1)C(=O)O,[O-]C(=O)C1CC(=[NH2+])N1,CC1C2C1(NC1)ON=N2,17,False,
C[C@H]1C[C@@H](N1)C(=O)O,CC1CC([NH2+]1)C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.3333333333333333
C[C@H]1N[C@H]1CC(=O)O,CC1[NH2+]C1CC([O-])=O,CC1CC1[NH2+]C1C([O-])=O,23,False,
N[C@H]1C[C@H]1CC(=O)O,[NH3+]C1CC1CC([O-])=O,CC1CC1[NH2+]C1C([O-])=O,23,False,
OC(=O)C[C@H]1CCN1,[O-]C(=O)CC1CC[NH2+]1,CC1CC1[NH2+]C1C([O-])=O,23,False,
NC[C@@H]1COC(=O)C1,[O-]C(=O)CC1C[NH2+]C1,CC1[NH2+]CC1C([O-])=O,21,True,0.3
OC(=O)CN1CCC1,[O-]C(=O)C[NH+]1CCC1,NC1(C[NH2+]CC1)C([O-])=O,24,True,0.21212121212121213
NCC(=NCC#N)O,[NH3+]CC(=O)[N-]CC#N,NC(C#N)C(N)C#N)CC#N,19,False,
NCCN=C(C#N)O,[NH3+]CC[N-]C(=O)C#N,NC(C#N)C(N)C#N)CC#N,19,False,
NCCC(C#N)C#N,[NH3+]CC[C-](C#N)C#N,CCC#NC(C#N)C#N)C#N,18,False,
N=CN(C(=N)N)C=O,NC(=N)N(C=N)C=O,NC(=N)NC(=O)C(N)=N1,19,False,
O=CN(C(=N)N)C=O,NC(=N)N(C=O)C=O,NC(=N)NC(=O)C(=O)C(N)C=O,24,True,0.25806451612903225
CN[C@H](C(=O)O)C#C,C[NH2+]C(C#C)C([O-])=O,CC([NH3+])C(C#C)C([O-])=O,25,True,0.41379310344827586
CO[C@H](C(=N)N)C#N,COC(C#N)C(N)=N,NC(=N)C(C#N)C(N)C#N,19,True,0.39285714285714285
NC[C@H](C(=O)O)C#C,[NH3+]CC(C#C)C([O-])=O,CC([NH3+])C(C#C)C([O-])=O,25,True,0.42857142857142855
C=CC#N.O=C=O.N,[NH3+]CC(C#N)C([O-])=O,[NH3+]CCC1=C([O-])C(=O)N=O1,27,False,
CCN(C(=N)N)C=O,CCN(C=O)C(N)=N,NC(=N)C(C)C(=O)CN1,18,False,
CC[C@H](C(=O)O)CN,CCC(C[NH3+])C([O-])=O,CCC(C)C([NH3+])C([O-])=O,24,True,0.46153846153846156
CC[C@H](C(=O)O)NC,CCC([NH2+]C)C([O-])=O,CCC(C)C([NH3+])C([O-])=O,24,True,0.39285714285714285
CN[C@H](C(=O)O)CO,C[NH2+]C(CO)C([O-])=O,CC([NH3+])C(O)C([O-])=O,23,True,0.2857142857142857
NC[C@H](C(=O)O)CO,[NH3+]CC(CO)C([O-])=O,CC([NH3+])C(O)C([O-])=O,23,True,0.3076923076923077
NC(=N)[C@]1(CO1)C#N,NC(=N)C1(CO1)C#N,NC1(C#N)C(=N)O1)C#N,19,False,
CNC1(CC1)C(=O)O,C[NH2+]C1(CC1)C([O-])=O,CC1(CC1)C([NH2+]C([O-])=O)C1,28,False,
NCC1(CC1)C(=O)O,[NH3+]CC1(CC1)C([O-])=O,CC1(CC1)C([NH2+]C([O-])=O)C1,28,False,
NC[C@]1(CN1)C(=O)O,[NH3+]CC1(CN1)C([O-])=O,NC1(CC1)C([NH3+])C([O-])=O,26,True,0.25
NC[C@]1(CO1)C(=O)O,[NH3+]CC1(CO1)C([O-])=O,[NH3+]C1(CC1)C(O)C([O-])=O,26,True,0.25806451612903225
NCC1=COC(=O)C1,[NH3+]CC1=CC(=O)O[CH-]1,NC1=C(OC=C(O)O1)CC=CC1,22,False,
C=C1C=CC(=O)O1.N,[NH3+]C[C-]1OC(=O)C=C1,[NH3+]CC1=CC([O-])C(=O)O1,25,True,0.2222222222222222
OC(=O)CC[C@H]1CN1,[O-]C(=O)CCC1C[NH2+]1,CC1CC1[NH2+]C1C([O-])=O,23,False,
OC(=O)CNC1CC1,[O-]C(=O)C[NH2+]C1CC1,NC1(C[NH2+]CC1)C([O-])=O,24,True,0.17142857142857143
NC[C@@]1(O)C=C1C=O,OC12C[NH2+]C1[C-]2C=O,[O-]C(=O)C1CC2C1[NH2+]C2C2,26,False,
NC(=N)N1CCC1=O,NC(=N)N1CCC1=O,NC1=NC(C=N)N=C(O)C1,19,True,0.1282051282051282
N[C]1[CH]CN1.O=C=O,[O-]C(=O)C1CNC1=[NH2+],N=C1OC=C(O1)C=NC1,17,False,
C[C@H]1CN[C@H]1C(=O)O,CC1C[NH2+]C1C([O-])=O,CC1CC1[NH2+]C1C([O-])=O,23,False,
C[C@H]1NC[C@H]1C(=O)O,CC1[NH2+]CC1C([O-])=O,CC1CC1[NH2+]C1C([O-])=O,23,False,
CN1CC[C@H]1C(=O)O,C[NH+]1CCC1C([O-])=O,CC1CC1[NH2+]C1C([O-])=O,23,False,
N[C@H]1CC[C@H]1C(=O)O,[NH3+]C1CCC1C([O-])=O,CC1CC1[NH2+]C1C([O-])=O,23,False,
N[C@H]1CN[C@H]1C(=O)O,NC1C[NH2+]C1C([O-])=O,N=C1NC(C=O)C1CO,15,True,0.075
N[C@H]1CO[C@H]1C(=O)O,[NH3+]C1COC1C([O-])=O,[NH3+]C1CC1OC([O-])=O,21,True,0.3448275862068966
O[C@H]1CN[C@H]1C(=O)O,OC1C[NH2+]C1C([O-])=O,[NH3+]C1CC1OC([O-])=O,21,True,0.23333333333333334
C[C@H]1CN1[C](C#N)[NH],CC1CN1C(=N)C#N,N=C1NC(C#N)C1C#C,16,True,0.13513513513513514
C[C@H]1CN1[C](C=O)[NH],CC1CN1C(=N)C=O,CC1CC2=C(N1)N=CO,16,False,
O=C1O[C@@H](N2[C@@H]1C2)N,[O-]C(=O)C1CN1C=[NH2+],[NH3+]C1C2C1NC2C([O-])=O,24,True,0.2
CN[C@H]1C[C@H]1C(=O)O,C[NH2+]C1CC1C([O-])=O,CC1CC1[NH2+]C1C([O-])=O,23,False,
[NH3][CH][C@H]1C[C@H]1C(=O)O,[NH3+]CC1CC1C([O-])=O,CC1CC1C2C([NH3+])C1C([O-])=O,28,False,
NC[C@H]1N[C@H]1C(=O)O,[NH3+]CC1NC1C([O-])=O,N=C1NC(C=O)C1CO,15,True,0.13157894736842105
NC[C@H]1O[C@H]1C(=O)O,[NH3+]CC1OC1C([O-])=O,[NH3+]C1CC1OC([O-])=O,21,True,0.21875
OC(=O)[C@H]1CN[CH][N]1,[O-]C(=O)C1C[NH+]=CN1,N=C1OC=C(O1)C=N1,16,False,
OC(=O)[C@H]1CN[CH][N]1,[O-]C(=O)C1CNC=[NH+]1,N=C1OC=C(O1)C=N1,16,False,
OC(=O)[C@H]1NCC=C1,[O-]C(=O)C1[NH2+]CC=C1,N=C1OC=C(C=O1)C=CO1,19,False,
NC(=N)C1OCCO1,NC(=N)C1OCCO1,NC1=C(NC(O)OC1)C(=N)O1,22,False,
OC(=O)[C@H]1CCCN1,[O-]C(=O)C1CCC[NH2+]1,CC1CC1[NH2+]C1C([O-])=O,23,False,
OC(=O)[C@@H]1CNCC1,[O-]C(=O)C1CC[NH2+]C1,CC1[NH2+]CC1C([O-])=O,21,True,0.3333333333333333
OC(=O)[C@@H]1[C@@H]([C@@H]1C)N,CC1C([NH3+])C1C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,1.0
N[C@@H]1[C@@H]([C@@H]1C(=O)O)N,NC1C([NH3+])C1C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.5454545454545454
OC(=O)[C@@H]1[C@@H]([C@@H]1N)O,[NH3+]C1C(O)C1C([O-])=O,[NH3+]C1C(O)C1C([O-])=O,23,True,1.0
OC(=O)[C@@]12C[C@H]2CN1,[O-]C(=O)C12CC1C[NH2+]2,[O-]C(=O)C12CC1[NH2+]C2C2C12,28,False,
OC(=O)[C@H]1N[C@@H]2[C@H]1C2,[O-]C(=O)C1[NH2+]C2CC12,[O-]C(=O)C1C2CC1[NH2+]C2,24,True,0.3548387096774194
O=C(C(=N)N)C1CC1,NC(=N)C(=O)C1CC1,NC1(CC2=NC(C1)C([NH2+])C([O-])=O,32,False,
NC(=N)C(=O)[C@H]1CN1,NC(=N)C(=O)C1CN1,NC1=C(N)N=C(C)O1,16,True,0.02857142857142857
NC(=N)C(=O)[C@H]1CO1,NC(=N)C(=O)C1CO1,NC1=C(O)C(=N)NC=CO1,19,True,0.10256410256410256
O=C(C(=N)N)N1CC1,NC(=N)C(=O)N1CC1,NC1=NC(C(=N)C(O)=N1)CC(N)C1,27,False,
C[C@H](C(=O)O)[C@H]1CN1,CC(C1C[NH2+]1)C([O-])=O,CC1C([NH3+])C1C([O-])=O,23,True,0.23333333333333334
N[C@H](C(=O)O)C1CC1,[NH3+]C(C1CC1)C([O-])=O,CC1(CC1[NH3+])C([O-])=O,23,True,0.27586206896551724
N[C@H](C(=O)O)[C@H]1CN1,[NH3+]C(C1CN1)C([O-])=O,CC1C(N1C([NH3+])C([O-])=O,25,False,
N[C@H](C(=O)O)[C@H]1CO1,[NH3+]C(C1CO1)C([O-])=O,[NH3+]C1(CC1O)C([O-])=O,23,True,0.26666666666666666
OC(=O)[C@@H]1[C@H]2[C@@H]1CN2,[O-]C(=O)C1C2C[NH2+]C12,[O-]C(=O)C1C2C[NH2+]C12,23,True,1.0
[N][N][C]1CCNC1=O,C1CC2=C(N1)ON=N2,N=C1NC2=C1ON=C2,15,True,0.13513513513513514
[N][N][C]1CCOC1=O,C1CC2=C(O1)ON=N2,N=C1OC2=C1ON=C2,15,True,0.1111111111111111
[N][N][C]1OCOC1=O,C1OC2=C(O1)N=NO2,O=C1ON=C2OC12=N2,16,False,
[N][N][C]1COCC1=O,C1OCC2=C1ON=N2,N=C1OC2=C1ON=C2,15,True,0.11428571428571428
C[C@H](c1cnn[nH]1)N,CC([NH3+])C1=CN=N[N-]1,CC1=NC(=N)N=C1C,15,True,0.1
C[C@H](c1nnn[nH]1)N,CC([NH3+])C1=N[N-]N=N1,NC1=C(N)N=CNN1C,15,True,0.07894736842105263
[O][C][CH]C(=O)C.N#N,CC1=CC(=O)N=NO1,N=C1OC=C(C=O)N=N1,17,True,0.16666666666666666
CC1=C([NH])NN=CC1,CC1=CC=NNC1=N,N=C1NC=CNC=C1C2,15,False,
CC1CNNNC1[NH],CC1=CN=NNC1=N,N=C1NN=CNC=C1CN1C,17,False,
[O][C][C](C=O)C.N#N,CC1=CON=NC1=O,N=C1OC=C2=C(O1)C#N,18,False,
C[C@H]1NN=CC(=N1)[NH],CC1=NC(=N)C=NN1,N=C1N=CNC(C)=N1,15,True,0.3333333333333333
CC1=N[C@H](N=NN1)[NH],CC1=NC(=N)N=NN1,N=C1NN=C(N)N=C1,15,True,0.18181818181818182
[NH][C][N]C(=O)C.N#N,CC1=NC(=N)N=NO1,N=C1N=C(N=NO1)C#N,17,True,0.3225806451612903
CC1CNNC(N1)[NH],CC1=NC(=N)NN=C1,NC1=NNC(=N)C(C)=N1,18,True,0.3225806451612903
O=C=NC(=O)C.N#N,CC1=NC(=O)N=NO1,NC(=[NH2+])NC(C#N)C([O-])=O,27,True,0.024390243902439025
[NH]C1NCC(NN1)C,CC1=NNC(=N)N=C1,NC1=NNC(=N)C(C)=N1,18,True,0.28125
CC1=NNCN=C1[NH],CC1=NNC=NC1=N,N=C1NN=CNC=C1C=N,16,True,0.15789473684210525
CCC1=NO[C@@H](O1)[NH],CCC1=NOC(=N)O1,N=C1NC(C=O)C1CO,15,True,0.10256410256410256
CCN1C=NO[C@@H]1[NH],CCN1C=NOC1=N,N=C1NN=C(CC1C)=O,16,False,
CCN1[C@@H]([NH])OC=N1,CCN1N=COC1=N,CN1C=NC(=N)OC1=N,16,True,0.2647058823529412
CCN1[C@@H]([NH])NN=N1,CCN1N=NNC1=N,NC1=NNC(=N)N=C1,15,True,0.17142857142857143
CCN1[C@@H]([NH])ON=N1,CCN1N=NOC1=N,NC1=NNC(=N)N1C(O)=N,19,True,0.1282051282051282
CN1[C@H]([NH])NN=C1O,CN1C(=N)NN=C1O,NC1=NNC(=N)N1C=O,16,True,0.30303030303030304
CN1[C@@H]([NH])ON=C1C,CN1C(=N)ON=C1C,CN1C=NC(=N)OC1=N,16,True,0.2903225806451613
[NH][C@@H]1ON=C(N1C)N,CN1C(=N)ON=C1N,NC1=NNC(=N)N1C(O)=N,19,True,0.22857142857142856
CN1[C@H]([NH])ON=C1O,CN1C(=N)ON=C1O,N=C1NC(=N)O1C=O,15,False,
CN1CN=C(C=N1)[NH],CN1C=NC(=N)C=N1,NC1=NC(=N)N=CNC1=C,18,True,0.1282051282051282
CN1C=N[C@@H](N=N1)[NH],CN1C=NC(=N)N=N1,NC1=NNC(=N)N=C1,15,True,0.17647058823529413
CC1=NN([C@H](O1)[NH])C,CN1N=C(C)OC1=N,CC1=NC(=N)NC(=C)O1,18,True,0.20588235294117646
NC1=NN([C@@H](O1)[NH])C,CN1N=C(N)OC1=N,NC1=NC(=N)NC(O)=N1,18,True,0.17647058823529413
CN1[C@@H]([NH])NC(=N1)O,CN1N=C(O)NC1=N,NC1=NC(=N)NC(O)=N1,18,True,0.2903225806451613
CN1[C@@H]([NH])OC(=N1)O,CN1N=C(O)OC1=N,NC1=C(N)OC(=N)N1,16,True,0.1935483870967742
CN1N=CCC=C1[NH],CN1N=CC=CC1=N,N=C1N=CN=CN1C=CC1C2,19,False,
[NH]C1NCCNN1C,CN1N=CC=NC1=N,N=C1NN=CNC=C1CN1C,17,False,
CN1N=N[C@H](N=N1)[NH],CN1N=NC(=N)N=N1,NC1=NNC(=N)N=N1,15,True,0.17857142857142858
CN1NNCCC1[NH],CN1N=NC=CC1=N,N=C1NN=CNC=C1CN1C,17,False,
[NH][C@@H]1N(C)N=NN1C,CN1N=NN(C)C1=N,NC1=NNC(=N)N=C1,15,True,0.13793103448275862
C[N][C][CH]C=O.N#N,CN=C1C=CON=N1,N=C1N=CN=CO1C#C,15,False,
C[N]C1=NCNN=C1,CN=C1C=NNC=N1,N=C1NN=CN=CN1C2,15,False,
C[N][C][N]C=O.N#N,CN=C1N=CON=N1,N=C1N=CN=CO1,12,True,0.1875
C[N]C1=CCC=NN1,CN=C1NN=CC=C1,N=C1N=CN=CN1C2,14,False,
C[N]C1NCCNN1,CN=C1NN=CC=N1,N=C1NN=CNC=C1C2,15,False,
C[N]C1CCNNN1,CN=C1NN=NC=C1,N=C1NN=CNC=C1C2,15,False,
CN[C](C(=O)N)[N][N],CNC1=C(N)ON=N1,NC1=C(NC2)N=NON=N1,18,False,
CNC1=NO[C@H](N1)[NH],CNC1=NOC(=N)N1,NC1=NNC(=N)N1C=O,16,True,0.1282051282051282
CNC1=NO[C@@H](O1)[NH],CNC1=NOC(=N)O1,NC1=NOC(=N)N1CC1=O,18,False,
COC1=NN[C@@H](N1)[NH],COC1=NNC(=N)N1,NC1=NNC(=N)N1C(O)=N,19,True,0.19444444444444445
COC1=NO[C@H](O1)[NH],COC1=NOC(=N)O1,N=C1ON=C(O1)C(=O)O1,19,False,
[N][N]C1=C[CH]NC1=O,N1C=CC2=C1ON=N2,N=C1N=C2C=C1ON=N2,17,True,0.10526315789473684
[NH][C@@H]1O[N]N=C(N1)[NH],N=C1NC(=N)N=NO1,N=C1N=NNC(=N)O1,15,True,0.2857142857142857
[NH][C@H]1NC(=NO1)C#C,N=C1NC(=NO1)C#C,N=C1N=C(O1)C#N,14,True,0.1875
[NH][C@H]1NC(=NO1)C#N,N=C1NC(=NO1)C#N,N=C1N=NOC(=N1)C#N,17,True,0.30303030303030304
[NH][C@@H]1NC(=NO1)C=O,N=C1NC(C=O)=NO1,N=C1N=C(O)N=CO1,15,True,0.1388888888888889
[NH][C@H]1NC=NN1C=O,N=C1NC=NN1C=O,N=C1N=NNC=C1C=O,15,True,0.25
[NH][C@@H]1NC(=NN1)C#N,N=C1NN=C(N1)C#N,N=C1NN=NC(C#N)C1=N,18,True,0.22857142857142856
[NH][C@@H]1NN=CN1C=O,N=C1NN=CN1C=O,N=C1N=NNC(=O)=C1,16,False,
[NH][C@H]1N[N]N=C(N1)[NH],N=C1NN=NC(=N)N1,N=C1NN=NC(=N)N1,15,True,1.0
[NH][C@H]1NN=NN1C=O,N=C1NN=NN1C=O,N=C1N=NNN=C1=N,14,False,
[NH][C@H]1OC=NN1C=O,N=C1OC=NN1C=O,N=C1N=NOC=C1C=O,15,True,0.25
[NH][C@@H]1OC(=NO1)C#C,N=C1ON=C(O1)C#C,N=C1ON=C(O1)C#C,15,True,1.0
[NH][C@@H]1OC(=NO1)C#N,N=C1ON=C(O1)C#N,N=C1ON=C(O1)C#N,15,True,1.0
[NH][C@H]1OC(=NO1)C=O,N=C1ON=C(O1)C=O,N=C1ON=C(O1)C=O,15,True,1.0
[NH][C@@H]1ON=C2N1CC2,N=C1ON=C2CCN12,N=C1NN=C2C(CC2)O1,17,True,0.18421052631578946
[NH][C@H]1ON=CN1C=O,N=C1ON=CN1C=O,N=C1N=NOC=C1C=O,15,True,0.25
[NH][C@H]1ON=NN1C=O,N=C1ON=NN1C=O,N=C1N=NOC(=N)N1,15,True,0.21875
[N][N][CH]C(=O)O[CH][NH],N=COC1=CN=NO1,N=C1N=COC(=N)O1,15,True,0.14285714285714285
NC(=N)c1ccno1,NC(=N)C1=CC=NO1,NC1=NC(=N)C(N)=CN1,18,True,0.20588235294117646
NC(=N)c1cnno1,NC(=N)C1=CN=NO1,NC1=NC(N=N1)C(N)=NO2,20,False,
NC(=N)c1c[nH]nn1,NC(=N)C1=CNN=N1,NC1=NNC(=N)C(N1)=N,18,True,0.14705882352941177
NC(=N)c1conc1,NC(=N)C1=CON=C1,NC1=NC(=N)C(N)=CN1,18,True,0.17142857142857143
NC(=N)c1conn1,NC(=N)C1=CON=N1,NC1=NC(N=N1)C(N)=NO2,20,False,
NC(=N)c1ncno1,NC(=N)C1=NC=NO1,NC1=NC(N=N1)C(N)=NO2,20,False,
NC(=N)c1n[nH]cn1,NC(=N)C1=NNC=N1,NC1=NNC(=N)C(N1)=N,18,True,0.18181818181818182
NC(=N)c1cn[nH]n1,NC(=N)C1=NNN=C1,NC1=NNC(=N)C(N1)=N,18,True,0.1875
NC(=N)c1n[nH]nn1,NC(=N)C1=NNN=N1,NC1=NNC(=N)N=N1,15,True,0.23333333333333334
NC(=N)c1ccon1,NC(=N)C1=NOC=C1,NC1=NC(=N)C(N)=CN1,18,True,0.17142857142857143
NC(=N)c1nocn1,NC(=N)C1=NOC=N1,NC1=NC(N=N1)C(N)=NO2,20,False,
NC(=N)c1cnon1,NC(=N)C1=NON=C1,NC1=NC(N=N1)C(N)=NO2,20,False,
NC(=N)c1nonn1,NC(=N)C1=NON=N1,NC1=NNC(=N)N=N1,15,True,0.15151515151515152
NC(=N)n1nnnn1,NC(=N)N1N=NN=N1,NC1=NNN=NC(N1)N=N,17,True,0.08108108108108109
[N][N][C](C(=O)N)C=O,NC1=C(C=O)N=NO1,NC1=C(O)N=NC2=C1O,17,False,
[N][N][C](C(=O)N)C#C,NC1=C(N=NO1)C#C,NC1=C(C#N)NC(=N)O1,18,True,0.16666666666666666
[N][N][C](C(=O)N)C#N,NC1=C(N=NO1)C#N,NC1=NC(C#N)C(=N)O1,18,True,0.22857142857142856
[NH][C][CH]C(=O)N.N#N,NC1=CC(=N)N=NO1,N=C1N=C(NC=O)N=N1,17,True,0.10810810810810811
[O][C][CH]C(=O)N.N#N,NC1=CC(=O)N=NO1,N=C1N=C(OC=N1)C#N,17,True,0.10256410256410256
[NH]C1=C(N)CC=NN1,NC1=CC=NNC1=N,NC1=NC(=N)N=CNC1=C,18,True,0.2222222222222222
[NH]C1NNNCC1N,NC1=CN=NNC1=N,N=C1NNN=CN1C=N,14,True,0.16216216216216217
NC1CNNCC1[NH],NC1=CNN=CC1=N,N=C1NN=CNC=C1CN1C,17,False,
NC1=N[C@@H](N=NN1)[NH],NC1=NC(=N)N=NN1,NC1=NNC(=N)N=N1,15,True,0.32142857142857145
[NH][C][N]C(=O)N.N#N,NC1=NC(=N)N=NO1,N=C1N=NNC(C=O)N=N1,18,True,0.10256410256410256
O=C=NC(=O)N.N#N,NC1=NC(=O)N=NO1,NC(=N)N1=NOC(=N)O1,18,False,
NC1=NNCN=C1[NH],NC1=NNC=NC1=N,N=C1NN=NNC=C1=N,15,False,
NCc1c(O)cn[nH]1,[NH3+]CC1=C([O-])C=NN1,NC1=C(NC=N1)C(O)=CN1,20,False,
C=C1ON=CC1=O.N,[NH3+]CC1=C([O-])C=NO1,NC1=C([NH3+])C([O-])=CNO1,25,True,0.16216216216216217
C=C1ON=NC1=O.N,[NH3+]CC1=C([O-])N=NO1,NC1=NC(N=O)N=C1CO,17,True,0.07317073170731707
NCc1nn[nH]c1O,[NH3+]CC1=C([O-])NN=N1,N=C1NN=C(C=N1)C=O1,18,False,
NCc1cnoc1O,[NH3+]CC1=C([O-])ON=C1,N=C1NC=C(O1)C=NO1,17,False,
NCc1nnoc1O,[NH3+]CC1=C([O-])ON=N1,N=C1N=NOC=C1C=NO2,17,False,
C=C1N=NC(=O)O1.N,[NH3+]CC1=N[N-]C(=O)O1,NC1=NC(C(=O)N=NO1)C1,20,False,
NCc1nnc([nH]1)O,[NH3+]CC1=N[N-]C(O)=N1,NC1=NC(=N)N=C(O1)C,18,True,0.08333333333333333
NCc1n[nH]cc1O,[NH3+]CC1=NNC=C1[O-],N=C1N=CNC=C1C2=C(O1)C=N,23,False,
NC[C]1NOC(=N1)[NH],[NH3+]CC1=NOC(=N)[N-]1,NC1=NC(=N)N=C1O,15,True,0.11764705882352941
NCc1cc(=O)o[nH]1,[NH3+]CC1=NOC([O-])=C1,N=C1NC=C(O1)C=CO1,17,False,
NCc1nocc1O,[NH3+]CC1=NOC=C1[O-],N=C1NC=C(O1)C=NO1,17,False,
